OrderID,ProductCategory,ProductSubCategory,ProductName,State,OrderDate,Profit,Sales
13959,Office Supplies,Paper,EcoTones? Memo Sheets,Washington,4/4/2010,16.79,77.61
41539,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent? Highlighters,Washington,5/3/2012,-8.44,66.26
2947,Office Supplies,Paper,Xerox 1930,Washington,4/25/2012,-29.06,64.17
88908,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Washington,12/20/2010,-31.755,59.95
88907,Office Supplies,Paper,Xerox 1897,Washington,8/10/2010,-35.9164,52.93
24486,Office Supplies,Pens & Art Supplies,Newell 310,Washington,4/22/2012,-0.06,30.93
30372,Furniture,Office Furnishings,Aluminum Document Frame,Washington,8/30/2011,-7.39,28.8
24486,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Washington,4/22/2012,-31.62,28.11
34048,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock",Washington,3/28/2012,-10.74,26.68
58914,Office Supplies,Pens & Art Supplies,Newell 326,Washington,4/9/2013,-3.36,18.7
88905,Office Supplies,Pens & Art Supplies,Newell 343,Washington,5/15/2010,-2.12,17.4
32869,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,Washington,3/27/2013,-7.51,15.26
2209,Office Supplies,Paper,Wirebound Voice Message Log Book,Washington,7/9/2013,-1.82,5.68
3841,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,District of Columbia,10/4/2010,9228.2256,45737.33
7203,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,District of Columbia,1/8/2013,3718.5392,24362.25
50726,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",District of Columbia,10/31/2012,2025.6,18291.95
3841,Technology,Telephones and Communication,StarTAC 8000,District of Columbia,10/4/2013,1680.228,15296.41
57216,Furniture,Chairs & Chairmats,Hon 2090 ¡°Pillow Soft¡± Series Mid Back Swivel/Tilt Chairs,District of Columbia,7/29/2011,-545.82,15208.34
58917,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,District of Columbia,3/2/2013,6279.18,14300.26
21572,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,District of Columbia,2/13/2010,2861.01,8549.04
31872,Furniture,Tables,Hon Non-Folding Utility Tables,District of Columbia,9/6/2011,-265.122,8163.19
9894,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis? Mid-Back Task Chairs with Adjustable Arms,District of Columbia,3/18/2013,103.83,5403.75
31872,Office Supplies,Envelopes,Ames Color-File? Green Diamond Border X-ray Mailers,District of Columbia,9/6/2011,1409.87,5166.41
29350,Office Supplies,Binders and Binder Accessories,Ibico Laser Imprintable Binding System Covers,District of Columbia,8/25/2010,592.5265,4556.63
32325,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",District of Columbia,11/1/2013,189.28,3973.43
45575,Office Supplies,Envelopes,Ames Color-File? Green Diamond Border X-ray Mailers,District of Columbia,4/12/2013,1982.78,3849.17
55813,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",District of Columbia,7/28/2013,-824.43,3738.27
45413,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,District of Columbia,6/8/2011,778.6,3107.73
56834,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,District of Columbia,5/1/2012,202.73,3023.48
29350,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",District of Columbia,8/25/2010,232.8,2948.61
17216,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda? Round Back Stacking Chairs,District of Columbia,5/27/2013,-99.16,2875.06
52673,Technology,Telephones and Communication,2180,District of Columbia,5/8/2013,-4.675,2629.37
11206,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,District of Columbia,12/28/2010,-17.03,2373.32
9409,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,District of Columbia,5/5/2013,-390.77,2283.55
10624,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",District of Columbia,12/20/2013,23.97,2164.86
3841,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,District of Columbia,10/4/2010,-662.52,2119.54
9062,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",District of Columbia,3/20/2012,1193.19,2017.57
26981,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",District of Columbia,8/30/2013,30.17,1541.06
16806,Technology,Telephones and Communication,iDENi80s,District of Columbia,6/17/2011,-201.047,1539.96
26981,Technology,Telephones and Communication,Accessory32,District of Columbia,8/30/2013,142.983,1206.69
22115,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,District of Columbia,6/15/2013,-283.9419,1203.1
19394,Technology,Telephones and Communication,StarTAC 6500,District of Columbia,12/25/2013,-452.386,1078.41
14693,Office Supplies,Storage & Organization,"Tennsco Lockers, Sand",District of Columbia,1/9/2012,-2157.6,959.38
50945,Technology,Telephones and Communication,Accessory13,District of Columbia,1/7/2012,76.9176,926.74
53060,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",District of Columbia,3/22/2011,-71.55,739.07
5984,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",District of Columbia,6/17/2010,14.48,696.96
5984,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,District of Columbia,6/17/2013,-31.39,597.26
19394,Technology,Telephones and Communication,Accessory21,District of Columbia,12/25/2013,75.213,558.65
38852,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,District of Columbia,11/1/2010,38.08,517.85
59937,Office Supplies,Paper,Xerox 197,District of Columbia,12/28/2010,-32.28,438.25
11206,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',District of Columbia,12/28/2010,39.627,325.73
56834,Office Supplies,Paper,Xerox 214,District of Columbia,5/1/2012,-118.55,323.85
14693,Office Supplies,Paper,Xerox 221,District of Columbia,1/9/2012,-140.032,303.42
29350,Office Supplies,Storage & Organization,Eldon? Gobal File Keepers,District of Columbia,8/25/2013,-47.88,300.66
8000,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",District of Columbia,9/19/2011,-26.8065,268.65
16806,Technology,Computer Peripherals,"Fellowes Mobile Numeric Keypad, Graphite",District of Columbia,6/17/2013,-132.15,251.06
11013,Technology,Telephones and Communication,M70,District of Columbia,4/17/2010,-582.648,226.88
38369,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",District of Columbia,1/12/2011,21.83922,224.74
9476,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",District of Columbia,5/25/2013,-66.585,214.55
14596,Furniture,Office Furnishings,Document Clip Frames,District of Columbia,1/10/2010,29.332,199.12
45413,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock? Ring Binders",District of Columbia,6/8/2013,2.3205,197.91
50726,Office Supplies,Labels,Avery 491,District of Columbia,10/31/2012,28.808,193.05
33478,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",District of Columbia,6/14/2011,5.85,191.85
50246,Office Supplies,Paper,Xerox 210,District of Columbia,8/18/2011,-47.67,182.21
57318,Office Supplies,Labels,Avery 508,District of Columbia,1/10/2011,29.656,158.79
5984,Furniture,Office Furnishings,Staples Plastic Wall Frames,District of Columbia,6/17/2010,22.25,149.41
9062,Office Supplies,Rubber Bands,Staples Vinyl Coated Paper Clips,District of Columbia,3/20/2012,30.61,134.1
57216,Office Supplies,Pens & Art Supplies,"Sanford Uni-Blazer? View Highlighters, Chisel Tip, Yellow",District of Columbia,7/29/2011,4.48,132.65
45413,Office Supplies,Binders and Binder Accessories,Acco 3-Hole Punch,District of Columbia,6/8/2011,-73.5655,128.61
3621,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,District of Columbia,5/5/2013,-28.83,107.83
57318,Office Supplies,Paper,Xerox 1898,District of Columbia,1/10/2011,-75.2,79.06
21574,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,District of Columbia,1/15/2011,-59.52,77.55
14596,Office Supplies,Pens & Art Supplies,Newell 337,District of Columbia,1/10/2010,-86,63.14
58917,Office Supplies,Pens & Art Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,District of Columbia,3/2/2013,-25.96,62.88
2309,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,District of Columbia,9/3/2012,-1.2995,54.02
38529,Office Supplies,Rubber Bands,OIC Thumb-Tacks,District of Columbia,2/2/2010,-0.49,44.85
53060,Office Supplies,Paper,"Black Print Carbonless Snap-Off? Rapid Letter, 8 1/2"" x 7""",District of Columbia,3/22/2011,-2.82,38.58
52673,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,District of Columbia,5/8/2013,-16.5255,33.01
29700,Office Supplies,Labels,Avery 481,District of Columbia,4/6/2011,5.02,30.35
8000,Office Supplies,Binders and Binder Accessories,Wilson Jones Turn Tabs Binder Tool for Ring Binders,District of Columbia,9/19/2011,-7.613,20.28
6,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut? Forged Office Shears by Acme United Corporation,District of Columbia,2/20/2013,-4.64,6.93
88689,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",New York,9/9/2012,-1331.553366,10034.23
89870,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,South Dakota,12/21/2011,4603.5489,6671.81
86003,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,Wisconsin,4/16/2010,-3971.0628,4845.27
88690,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,New York,11/17/2012,81.6431,3581.52
86009,Technology,Telephones and Communication,6162m,Wisconsin,9/2/2013,748.197,1657.17
88686,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",New York,7/2/2010,993.8346,1440.34
89869,Office Supplies,Envelopes,Tyvek? Side-Opening Peel & Seel? Expanding Envelopes,South Dakota,12/21/2010,800.2551,1159.79
86740,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Connecticut,5/17/2011,10.18,175.07
88691,Office Supplies,Paper,Xerox 1983,New York,12/10/2012,-30.415,96.58
86004,Office Supplies,Paper,Xerox 197,Wisconsin,4/18/2011,-41.26,94.63
86006,Office Supplies,Paper,Xerox 1904,Wisconsin,6/19/2012,-61.504,88.38
86008,Office Supplies,Paper,Xerox 1894,Wisconsin,7/15/2013,-57.42864,77.05
88690,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,New York,11/17/2012,52.6332,76.28
91037,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Wisconsin,5/22/2013,-40.25,74.07
88687,Office Supplies,Envelopes,"Peel & Seel? Recycled Catalog Envelopes, Brown",New York,4/5/2012,10.8,67.5
88685,Office Supplies,"Scissors, Rulers and Trimmers",Acme? Elite Stainless Steel Scissors,New York,6/9/2010,10.5,55.54
91037,Office Supplies,Binders and Binder Accessories,Storex Dura Pro? Binders,Wisconsin,5/22/2013,-37.8005,15.96
86487,Office Supplies,Rubber Bands,Bagged Rubber Bands,Massachusetts,3/17/2012,-19.17,12.45
